Order ID,Order Date,Customer Name,Category,Sub-Category,Sales,Profit,Quantity,Region,Is Repeat Customer,Order Year,Order Month,Order Month Name,Order Day of Week,Order Month-Year,Day Type
CA-2024-101024,2024-09-01,Ashley Robinson,Office Supplies,Storage,280.55,47.71,2,Central,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-102782,2024-09-01,Ashley Robinson,Office Supplies,Storage,777.86,128.87,4,East,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-100625,2024-09-02,Ashley Robinson,Furniture,Bookcases,755.5,64.32,2,Central,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-101120,2024-09-02,Karen Ramirez,Office Supplies,Paper,9.98,4.91,1,West,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-101195,2024-09-02,Ashley Robinson,Office Supplies,Binders,24.65,12.14,1,East,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-101239,2024-09-02,Ashley Robinson,Electronics,Laptops,2527.84,355.25,3,East,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-101333,2024-09-02,Donna Smith,Furniture,Tables,319.14,-2.89,1,Central,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-101680,2024-09-02,Richard Gonzalez,Electronics,Accessories,46.27,15.68,2,West,No,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-101700,2024-09-02,Ashley Robinson,Furniture,Furnishings,324.25,95.35,3,West,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-102202,2024-09-02,Nancy Ramirez,Office Supplies,Paper,15.51,7.48,1,Central,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-102499,2024-09-02,Karen Ramirez,Electronics,Accessories,30.65,11.4,1,Central,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-102827,2024-09-02,Ashley Robinson,Office Supplies,Paper,76.98,37.79,4,West,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-100457,2024-09-03,Karen Ramirez,Electronics,Phones,538.03,67.41,1,South,Yes,2024,9,Sep,Tuesday,2024-09,Weekday
CA-2024-100952,2024-09-03,John White,Office Supplies,Art,15.89,7.07,2,East,Yes,2024,9,Sep,Tuesday,2024-09,Weekday
CA-2024-101642,2024-09-03,Ashley Robinson,Office Supplies,Storage,102.03,20.5,1,South,Yes,2024,9,Sep,Tuesday,2024-09,Weekday
CA-2024-101825,2024-09-03,Margaret Miller,Electronics,Smartwatches,517.96,118.94,4,South,Yes,2024,9,Sep,Tuesday,2024-09,Weekday
CA-2024-100151,2024-09-04,Donna Smith,Office Supplies,Paper,9.08,4.42,1,West,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-100358,2024-09-04,Karen Ramirez,Furniture,Chairs,508.64,25.39,3,Central,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-102326,2024-09-04,Karen Ramirez,Furniture,Furnishings,280.49,68.29,2,East,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-102427,2024-09-04,Charles Robinson,Electronics,Laptops,3144.19,252.39,4,East,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-100904,2024-09-05,Donna Smith,Furniture,Bookcases,289.5,19.46,1,Central,Yes,2024,9,Sep,Thursday,2024-09,Weekday
CA-2024-101711,2024-09-05,Ashley Robinson,Electronics,Accessories,101.75,31.92,3,West,Yes,2024,9,Sep,Thursday,2024-09,Weekday
CA-2024-101813,2024-09-05,Karen Ramirez,Office Supplies,Binders,12.97,6.78,1,East,Yes,2024,9,Sep,Thursday,2024-09,Weekday
CA-2024-101755,2024-09-06,Karen Ramirez,Office Supplies,Storage,242.44,50.08,1,Central,Yes,2024,9,Sep,Friday,2024-09,Weekday
CA-2024-101775,2024-09-06,Ashley Robinson,Office Supplies,Paper,112.08,49.7,3,East,Yes,2024,9,Sep,Friday,2024-09,Weekday
CA-2024-100068,2024-09-07,Ashley Robinson,Furniture,Furnishings,189.76,38.95,1,Central,Yes,2024,9,Sep,Saturday,2024-09,Weekend
CA-2024-100657,2024-09-07,Karen Ramirez,Furniture,Tables,793.97,-16.22,1,East,Yes,2024,9,Sep,Saturday,2024-09,Weekend
CA-2024-100686,2024-09-08,Nancy Ramirez,Furniture,Tables,569.23,-44.91,2,West,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-101932,2024-09-08,Charles Robinson,Office Supplies,Paper,81.43,39.32,3,East,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-102337,2024-09-08,Charles Miller,Electronics,Smartwatches,1386.98,293.51,3,East,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-102763,2024-09-08,Nancy Ramirez,Office Supplies,Binders,109.25,52.24,4,West,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-100854,2024-09-09,Ashley Robinson,Office Supplies,Paper,37.01,17.37,1,West,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-101019,2024-09-09,Ashley Robinson,Furniture,Chairs,306.18,31.45,2,South,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-101254,2024-09-09,Emily Davis,Furniture,Chairs,964.03,92.72,5,Central,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-101320,2024-09-09,Ashley Robinson,Electronics,Smartwatches,1284.28,307.39,5,West,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-101360,2024-09-09,Ashley Robinson,Office Supplies,Binders,77.71,42.56,4,West,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-101841,2024-09-09,Ashley Robinson,Electronics,Phones,499.74,57.02,1,Central,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-102442,2024-09-09,Nancy Ramirez,Furniture,Tables,945.01,-72.06,3,South,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-100528,2024-09-11,Ashley Robinson,Electronics,Laptops,1981.62,258.27,1,East,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-101231,2024-09-11,Donna Smith,Furniture,Bookcases,868.49,47.0,2,Central,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-101294,2024-09-11,Nancy Ramirez,Office Supplies,Binders,12.14,5.79,4,West,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-102973,2024-09-11,Karen Ramirez,Office Supplies,Paper,118.32,58.54,3,Central,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-100581,2024-09-12,Elizabeth Robinson,Furniture,Chairs,95.74,4.52,1,South,No,2024,9,Sep,Thursday,2024-09,Weekday
CA-2024-101027,2024-09-12,Ashley Robinson,Furniture,Bookcases,528.57,13.22,1,South,Yes,2024,9,Sep,Thursday,2024-09,Weekday
CA-2024-101428,2024-09-12,Sandra Martin,Electronics,Laptops,2125.91,320.9,1,West,Yes,2024,9,Sep,Thursday,2024-09,Weekday
CA-2024-102164,2024-09-12,Karen Ramirez,Electronics,Laptops,2109.27,177.78,2,East,Yes,2024,9,Sep,Thursday,2024-09,Weekday
CA-2024-100916,2024-09-13,Nancy Ramirez,Furniture,Bookcases,792.25,10.38,2,West,Yes,2024,9,Sep,Friday,2024-09,Weekday
CA-2024-100935,2024-09-13,Karen Ramirez,Office Supplies,Storage,87.87,15.51,1,East,Yes,2024,9,Sep,Friday,2024-09,Weekday
CA-2024-101157,2024-09-13,Karen Ramirez,Electronics,Phones,336.12,52.31,1,East,Yes,2024,9,Sep,Friday,2024-09,Weekday
CA-2024-101831,2024-09-13,Ashley Robinson,Office Supplies,Art,107.12,38.58,2,West,Yes,2024,9,Sep,Friday,2024-09,Weekday
CA-2024-100984,2024-09-14,Ashley Robinson,Furniture,Chairs,210.46,11.63,1,West,Yes,2024,9,Sep,Saturday,2024-09,Weekend
CA-2024-101463,2024-09-14,Ashley Robinson,Electronics,Laptops,1648.5,168.77,1,East,Yes,2024,9,Sep,Saturday,2024-09,Weekend
CA-2024-101625,2024-09-14,Ashley Robinson,Electronics,Phones,1674.81,213.21,2,South,Yes,2024,9,Sep,Saturday,2024-09,Weekend
CA-2024-102149,2024-09-14,Nancy Ramirez,Electronics,Accessories,112.27,43.45,1,South,Yes,2024,9,Sep,Saturday,2024-09,Weekend
CA-2024-102344,2024-09-14,Nancy Ramirez,Electronics,Laptops,2860.37,394.8,2,Central,Yes,2024,9,Sep,Saturday,2024-09,Weekend
CA-2024-100019,2024-09-15,Karen Ramirez,Electronics,Laptops,3571.84,494.55,2,Central,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-101558,2024-09-15,Karen Ramirez,Office Supplies,Art,34.04,12.0,1,West,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-102597,2024-09-15,Ashley Robinson,Electronics,Accessories,132.09,48.13,1,West,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-100163,2024-09-16,Ashley Robinson,Electronics,Phones,657.57,100.41,1,South,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-100279,2024-09-16,Nancy Ramirez,Electronics,Accessories,138.05,51.05,2,South,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-100588,2024-09-16,Karen Ramirez,Electronics,Accessories,240.72,73.07,3,Central,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-100735,2024-09-16,Ashley Robinson,Electronics,Smartwatches,1625.55,385.02,4,West,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-101754,2024-09-16,Sandra Martin,Furniture,Chairs,484.55,32.4,1,West,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-101760,2024-09-16,Nancy Ramirez,Office Supplies,Art,35.78,13.15,1,West,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-102553,2024-09-16,Ashley Robinson,Furniture,Furnishings,244.72,49.82,3,South,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-102808,2024-09-16,Nancy Ramirez,Office Supplies,Art,75.06,28.63,1,West,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-100186,2024-09-17,Ashley Robinson,Electronics,Accessories,171.47,60.96,3,Central,Yes,2024,9,Sep,Tuesday,2024-09,Weekday
CA-2024-102072,2024-09-17,Ashley Robinson,Electronics,Phones,489.97,77.54,1,East,Yes,2024,9,Sep,Tuesday,2024-09,Weekday
CA-2024-100241,2024-09-18,Ashley Robinson,Electronics,Phones,577.99,73.8,1,Central,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-100793,2024-09-18,Emily Davis,Electronics,Smartwatches,966.38,211.82,3,West,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-101365,2024-09-18,Margaret Miller,Electronics,Laptops,8404.94,1175.87,5,Central,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-102477,2024-09-18,Ashley Robinson,Electronics,Smartwatches,1116.6,208.29,3,South,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-102687,2024-09-18,Nancy Ramirez,Office Supplies,Paper,87.37,36.9,4,East,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-102716,2024-09-18,Nancy Ramirez,Office Supplies,Paper,71.74,32.05,4,South,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-100399,2024-09-20,Karen Ramirez,Furniture,Furnishings,479.88,140.78,3,West,Yes,2024,9,Sep,Friday,2024-09,Weekday
CA-2024-101632,2024-09-20,Ashley Robinson,Office Supplies,Storage,395.66,93.07,2,Central,Yes,2024,9,Sep,Friday,2024-09,Weekday
CA-2024-102652,2024-09-21,Ashley Robinson,Electronics,Smartwatches,269.56,62.36,1,West,Yes,2024,9,Sep,Saturday,2024-09,Weekend
CA-2024-100157,2024-09-22,Ashley Robinson,Electronics,Laptops,2620.6,418.84,2,Central,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-100421,2024-09-22,Margaret Miller,Electronics,Accessories,22.76,7.83,1,West,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-100923,2024-09-22,Margaret Miller,Office Supplies,Art,318.74,117.66,4,East,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-101565,2024-09-22,Nancy Ramirez,Office Supplies,Art,444.88,191.08,5,South,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-101792,2024-09-22,Ashley Robinson,Office Supplies,Art,358.7,140.56,5,Central,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-102101,2024-09-22,Nancy Ramirez,Furniture,Chairs,450.96,14.51,2,West,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-102271,2024-09-22,Ashley Robinson,Furniture,Furnishings,54.55,15.65,3,Central,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-102847,2024-09-22,Ashley Robinson,Office Supplies,Paper,36.53,16.46,1,West,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-102463,2024-09-23,Karen Ramirez,Furniture,Tables,342.05,-11.14,1,West,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-102974,2024-09-23,Nancy Ramirez,Furniture,Furnishings,110.63,23.09,1,West,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-102867,2024-09-24,Michael Harris,Electronics,Smartwatches,375.41,86.88,1,East,Yes,2024,9,Sep,Tuesday,2024-09,Weekday
CA-2024-100995,2024-09-25,Ashley Robinson,Furniture,Chairs,384.91,25.9,1,West,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-101803,2024-09-25,Donna Smith,Electronics,Smartwatches,418.44,101.85,2,East,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-102093,2024-09-25,Karen Ramirez,Furniture,Chairs,524.23,23.74,2,South,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-102197,2024-09-25,Karen Ramirez,Electronics,Accessories,87.01,29.78,1,Central,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-102435,2024-09-25,Ashley Robinson,Furniture,Bookcases,472.02,8.34,3,Central,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-102679,2024-09-25,Nancy Ramirez,Office Supplies,Storage,193.93,31.39,1,East,Yes,2024,9,Sep,Wednesday,2024-09,Weekday
CA-2024-100427,2024-09-26,Ashley Robinson,Electronics,Accessories,338.68,106.06,3,East,Yes,2024,9,Sep,Thursday,2024-09,Weekday
CA-2024-101911,2024-09-26,Charles Robinson,Furniture,Chairs,298.31,18.6,2,East,Yes,2024,9,Sep,Thursday,2024-09,Weekday
CA-2024-102316,2024-09-26,Karen Ramirez,Office Supplies,Binders,6.52,3.34,1,Central,Yes,2024,9,Sep,Thursday,2024-09,Weekday
CA-2024-100609,2024-09-27,Karen Ramirez,Furniture,Furnishings,106.61,27.82,1,Central,Yes,2024,9,Sep,Friday,2024-09,Weekday
CA-2024-100678,2024-09-27,Karen Ramirez,Electronics,Accessories,83.08,26.9,1,West,Yes,2024,9,Sep,Friday,2024-09,Weekday
CA-2024-100723,2024-09-27,Ashley Robinson,Furniture,Bookcases,1525.49,25.23,4,West,Yes,2024,9,Sep,Friday,2024-09,Weekday
CA-2024-101127,2024-09-27,Nancy Ramirez,Office Supplies,Storage,108.46,23.47,1,East,Yes,2024,9,Sep,Friday,2024-09,Weekday
CA-2024-101481,2024-09-27,Karen Ramirez,Electronics,Phones,265.49,41.2,1,East,Yes,2024,9,Sep,Friday,2024-09,Weekday
CA-2024-101496,2024-09-27,Ashley Robinson,Electronics,Smartwatches,1170.55,245.84,4,South,Yes,2024,9,Sep,Friday,2024-09,Weekday
CA-2024-101271,2024-09-28,Elizabeth Hernandez,Office Supplies,Storage,261.12,46.33,1,East,No,2024,9,Sep,Saturday,2024-09,Weekend
CA-2024-101306,2024-09-28,Kimberly Perez,Office Supplies,Storage,399.93,86.44,2,West,Yes,2024,9,Sep,Saturday,2024-09,Weekend
CA-2024-102270,2024-09-28,Ashley Robinson,Office Supplies,Storage,695.07,139.81,4,West,Yes,2024,9,Sep,Saturday,2024-09,Weekend
CA-2024-102986,2024-09-28,Nancy Ramirez,Electronics,Smartwatches,650.44,99.27,2,East,Yes,2024,9,Sep,Saturday,2024-09,Weekend
CA-2024-100442,2024-09-29,Ashley Robinson,Electronics,Smartwatches,2105.33,471.4,4,West,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-101229,2024-09-29,Kimberly Wilson,Electronics,Phones,2720.69,526.4,3,West,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-101738,2024-09-29,Karen Ramirez,Electronics,Accessories,126.72,45.13,1,Central,Yes,2024,9,Sep,Sunday,2024-09,Weekend
CA-2024-102397,2024-09-30,Margaret Miller,Furniture,Chairs,420.88,19.11,1,East,Yes,2024,9,Sep,Monday,2024-09,Weekday
CA-2024-101576,2024-10-01,Ashley Robinson,Office Supplies,Paper,136.67,65.17,4,East,Yes,2024,10,Oct,Tuesday,2024-10,Weekday
CA-2024-102063,2024-10-01,Margaret Miller,Electronics,Phones,1403.75,170.43,2,South,Yes,2024,10,Oct,Tuesday,2024-10,Weekday
CA-2024-102525,2024-10-01,Ashley Robinson,Electronics,Laptops,1972.86,164.81,3,South,Yes,2024,10,Oct,Tuesday,2024-10,Weekday
CA-2024-100415,2024-10-02,Karen Lewis,Furniture,Furnishings,547.26,114.11,4,West,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-100885,2024-10-02,Ashley Robinson,Furniture,Tables,251.63,-20.29,1,West,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-101343,2024-10-02,Ashley Robinson,Electronics,Smartwatches,193.75,48.02,1,East,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-101890,2024-10-02,Ashley Robinson,Electronics,Smartwatches,222.12,48.55,1,South,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-102605,2024-10-02,Margaret Miller,Electronics,Laptops,4174.05,431.53,2,West,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-102772,2024-10-02,Ashley Robinson,Electronics,Phones,1027.53,143.77,1,West,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-102871,2024-10-02,Karen Ramirez,Office Supplies,Art,79.54,30.48,2,Central,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-102980,2024-10-02,Charles Robinson,Furniture,Bookcases,688.79,52.02,3,East,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-101482,2024-10-03,Ashley Robinson,Furniture,Tables,1315.24,-59.47,3,Central,Yes,2024,10,Oct,Thursday,2024-10,Weekday
CA-2024-100087,2024-10-04,Ashley Robinson,Office Supplies,Binders,26.17,13.63,1,West,Yes,2024,10,Oct,Friday,2024-10,Weekday
CA-2024-100306,2024-10-04,Nancy Ramirez,Electronics,Smartwatches,1258.05,228.35,4,West,Yes,2024,10,Oct,Friday,2024-10,Weekday
CA-2024-100323,2024-10-04,Ashley Robinson,Electronics,Phones,1553.55,221.77,3,South,Yes,2024,10,Oct,Friday,2024-10,Weekday
CA-2024-102568,2024-10-04,Charles Robinson,Office Supplies,Paper,29.6,14.34,1,West,Yes,2024,10,Oct,Friday,2024-10,Weekday
CA-2024-102736,2024-10-04,Ashley Robinson,Electronics,Accessories,72.98,28.61,1,Central,Yes,2024,10,Oct,Friday,2024-10,Weekday
CA-2024-102918,2024-10-04,Ashley Robinson,Furniture,Chairs,171.6,9.85,1,East,Yes,2024,10,Oct,Friday,2024-10,Weekday
CA-2024-100642,2024-10-05,Charles Robinson,Electronics,Smartwatches,509.48,122.93,1,East,Yes,2024,10,Oct,Saturday,2024-10,Weekend
CA-2024-101544,2024-10-05,Karen Ramirez,Furniture,Tables,519.67,-32.32,1,Central,Yes,2024,10,Oct,Saturday,2024-10,Weekend
CA-2024-102693,2024-10-05,Nancy Ramirez,Office Supplies,Paper,73.0,31.93,3,East,Yes,2024,10,Oct,Saturday,2024-10,Weekend
CA-2024-100796,2024-10-06,Ashley Robinson,Office Supplies,Paper,28.27,13.58,1,West,Yes,2024,10,Oct,Sunday,2024-10,Weekend
CA-2024-102145,2024-10-06,Ashley Robinson,Office Supplies,Binders,15.81,7.99,2,South,Yes,2024,10,Oct,Sunday,2024-10,Weekend
CA-2024-100746,2024-10-07,Ashley Robinson,Electronics,Smartwatches,143.16,29.87,1,Central,Yes,2024,10,Oct,Monday,2024-10,Weekday
CA-2024-102129,2024-10-07,Karen Ramirez,Electronics,Smartwatches,351.13,54.15,1,Central,Yes,2024,10,Oct,Monday,2024-10,Weekday
CA-2024-100013,2024-10-08,Ashley Robinson,Electronics,Accessories,237.17,73.56,2,East,Yes,2024,10,Oct,Tuesday,2024-10,Weekday
CA-2024-100645,2024-10-08,Ashley Robinson,Electronics,Accessories,228.24,88.55,3,East,Yes,2024,10,Oct,Tuesday,2024-10,Weekday
CA-2024-100749,2024-10-08,Ashley Robinson,Office Supplies,Art,110.39,40.89,2,East,Yes,2024,10,Oct,Tuesday,2024-10,Weekday
CA-2024-101073,2024-10-08,Nancy Ramirez,Electronics,Smartwatches,1864.59,304.7,5,Central,Yes,2024,10,Oct,Tuesday,2024-10,Weekday
CA-2024-101233,2024-10-08,John Martinez,Office Supplies,Storage,107.3,23.7,1,East,Yes,2024,10,Oct,Tuesday,2024-10,Weekday
CA-2024-101690,2024-10-08,Karen Ramirez,Office Supplies,Paper,23.6,10.43,1,West,Yes,2024,10,Oct,Tuesday,2024-10,Weekday
CA-2024-102161,2024-10-08,Ashley Jackson,Office Supplies,Art,14.99,5.52,2,East,No,2024,10,Oct,Tuesday,2024-10,Weekday
CA-2024-100217,2024-10-09,Charles Robinson,Office Supplies,Paper,25.93,12.27,1,East,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-100448,2024-10-09,Karen Ramirez,Electronics,Smartwatches,395.44,93.17,1,West,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-100761,2024-10-09,Ashley Robinson,Furniture,Furnishings,14.44,3.88,1,South,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-101635,2024-10-09,Karen Ramirez,Electronics,Laptops,616.47,66.38,1,Central,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-102148,2024-10-09,Ashley Robinson,Furniture,Bookcases,494.55,43.48,1,East,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-102650,2024-10-09,Ashley Robinson,Office Supplies,Storage,694.48,157.36,3,Central,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-100355,2024-10-10,Ashley Robinson,Furniture,Bookcases,498.41,19.89,2,West,Yes,2024,10,Oct,Thursday,2024-10,Weekday
CA-2024-102091,2024-10-10,Ashley Robinson,Office Supplies,Paper,75.93,32.28,2,East,Yes,2024,10,Oct,Thursday,2024-10,Weekday
CA-2024-101722,2024-10-11,Ashley Robinson,Electronics,Phones,589.06,103.81,1,West,Yes,2024,10,Oct,Friday,2024-10,Weekday
CA-2024-101999,2024-10-11,Ashley Robinson,Electronics,Accessories,18.63,7.21,1,West,Yes,2024,10,Oct,Friday,2024-10,Weekday
CA-2024-102631,2024-10-11,Nancy Ramirez,Office Supplies,Storage,234.01,49.75,4,East,Yes,2024,10,Oct,Friday,2024-10,Weekday
CA-2024-100276,2024-10-12,Ashley Robinson,Electronics,Accessories,243.46,73.09,5,Central,Yes,2024,10,Oct,Saturday,2024-10,Weekend
CA-2024-100621,2024-10-12,Charles Robinson,Office Supplies,Paper,40.17,16.56,1,East,Yes,2024,10,Oct,Saturday,2024-10,Weekend
CA-2024-100797,2024-10-12,Margaret Miller,Furniture,Tables,1106.7,-89.6,3,West,Yes,2024,10,Oct,Saturday,2024-10,Weekend
CA-2024-101151,2024-10-12,Ashley Robinson,Office Supplies,Paper,36.29,16.06,1,South,Yes,2024,10,Oct,Saturday,2024-10,Weekend
CA-2024-101336,2024-10-12,Ashley Robinson,Furniture,Chairs,169.4,18.03,1,South,Yes,2024,10,Oct,Saturday,2024-10,Weekend
CA-2024-101693,2024-10-12,Ashley Robinson,Electronics,Accessories,73.72,25.76,2,South,Yes,2024,10,Oct,Saturday,2024-10,Weekend
CA-2024-102502,2024-10-12,Karen Ramirez,Office Supplies,Storage,240.52,40.59,3,South,Yes,2024,10,Oct,Saturday,2024-10,Weekend
CA-2024-102549,2024-10-12,Ashley Robinson,Office Supplies,Paper,44.05,18.99,2,East,Yes,2024,10,Oct,Saturday,2024-10,Weekend
CA-2024-100467,2024-10-13,Karen Ramirez,Electronics,Accessories,619.69,240.82,5,East,Yes,2024,10,Oct,Sunday,2024-10,Weekend
CA-2024-101313,2024-10-14,Karen Ramirez,Electronics,Accessories,23.22,8.25,1,West,Yes,2024,10,Oct,Monday,2024-10,Weekday
CA-2024-100286,2024-10-16,Karen Ramirez,Office Supplies,Storage,179.48,30.31,2,Central,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-100328,2024-10-16,Ashley Robinson,Furniture,Furnishings,202.42,51.55,4,East,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-101619,2024-10-16,Ashley Robinson,Furniture,Bookcases,979.95,38.81,3,Central,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-101808,2024-10-16,Karen Ramirez,Office Supplies,Binders,14.7,7.9,1,West,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-102393,2024-10-16,Ashley Robinson,Office Supplies,Storage,831.12,166.95,4,West,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-102436,2024-10-16,Nancy Ramirez,Furniture,Bookcases,191.83,8.22,1,East,Yes,2024,10,Oct,Wednesday,2024-10,Weekday
CA-2024-102308,2024-10-17,Ashley Robinson,Electronics,Accessories,243.85,89.94,4,South,Yes,2024,10,Oct,Thursday,2024-10,Weekday
CA-2024-100525,2024-10-18,Donna Smith,Electronics,Accessories,77.24,29.96,1,Central,Yes,2024,10,Oct,Friday,2024-10,Weekday
CA-2024-100907,2024-10-18,Ashley Robinson,Office Supplies,Storage,555.8,120.13,3,East,Yes,2024,10,Oct,Friday,2024-10,Weekday
CA-2024-100956,2024-10-18,Ashley Robinson,Electronics,Phones,610.06,89.73,1,East,Yes,2024,10,Oct,Friday,2024-10,Weekday
CA-2024-102431,2024-10-18,Ashley Robinson,Office Supplies,Paper,23.88,10.16,2,West,Yes,2024,10,Oct,Friday,2024-10,Weekday
CA-2024-102700,2024-10-18,Nancy Ramirez,Furniture,Bookcases,977.77,50.05,2,South,Yes,2024,10,Oct,Friday,2024-10,Weekday
CA-2024-100071,2024-10-19,Karen Ramirez,Electronics,Laptops,766.33,63.18,1,East,Yes,2024,10,Oct,Saturday,2024-10,Weekend
CA-2024-101002,2024-10-19,Richard Clark,Office Supplies,Paper,120.87,54.54,5,West,Yes,2024,10,Oct,Saturday,2024-10,Weekend
CA-2024-101179,2024-10-19,Ashley Robinson,Furniture,Bookcases,1072.35,13.24,2,Central,Yes,2024,10,Oct,Saturday,2024-10,Weekend
CA-2024-101728,2024-10-19,Sarah Robinson,Electronics,Laptops,4981.61,421.87,2,South,No,2024,10,Oct,Saturday,2024-10,Weekend
CA-2024-102408,2024-10-19,Karen Ramirez,Furniture,Chairs,677.4,51.33,2,East,Yes,2024,10,Oct,Saturday,2024-10,Weekend
